id,year,CIF1_diff_at,CIF2_diff_at,CIF1_ratio_at,CIF2_ratio_at,CIF1_diff_true_at,CIF2_diff_true_at,CIF1_ratio_true_at,CIF2_ratio_true_at,hr_gender_true_at,givenage,scenario,model,independence,prop_sex_other,base_function,model_lab,obs,convergence_t1t1,convergence_t1t2,sdage,bias_CIF1_at,bias_CIF2_at,CIF1_true_at,CIF2_true_at,MCer_CIF1_at,MCer_CIF2_at,rel_bias_CIF1_at,rel_bias_CIF2_at,Rel_prec_CIF1_at,Rel_prec_CIF2_at,Coverage_CIF1_at,Coverage_CIF2_at,hr_gender_at,bias_hr_gender_at,female,simulation,average_bias_CIF2,average_bias_CIF1
385,1,-.0038888825,-.032078121,.97416109,.87434453,.00032245129,-.031210974,1.0024875,.87309718,.85862708,90,20,0,1,Non_PH_sex_other,Non_exponential,Approach a- Attained,2000,999,999,15,-.0014234036,.0033983218,.12994798,.21473297,.00044250925,.0005390647,1.0953642,1.5825803,,,.94300002,.93900001,.8592968,.0006696934,1,nick,-.000072481562,-.0014194787
390,1,-.0056727361,-.014958822,.96435785,.80996543,.00032245129,-.031210974,1.0024875,.87309718,.85862708,90,20,1,1,Non_PH_sex_other,Non_exponential,Approach b- Linear,2000,1000,999,15,.0078048469,-.146779,.12994798,.21473297,.0004951497,.0025296807,6.0061316,68.354195,11.951881,369.50702,.89499998,.048999999,.79561299,-.063014068,1,nick,-.35166356,.042612929
395,1,-.0033958023,-.042335957,.9780938,.82434291,.00032245129,-.031210974,1.0024875,.87309718,.85862708,90,20,2,1,Non_PH_sex_other,Non_exponential,Approach c- Splines,2000,1000,999,15,.00037654891,-.02222993,.12994798,.21473297,.00044796441,.00059823401,.28976896,10.35236,1.2834333,11.031819,.94700003,.81599998,.79323846,-.065388642,1,nick,-.026235769,.0047565098
400,1,-.0029390194,-.046698269,.98120004,.81878793,.00032245129,-.031210974,1.0024875,.87309718,.85862708,90,20,3,1,Non_PH_sex_other,Non_exponential,Approach d- Splines/Int,2000,618,999,15,-.00079478358,-.010125919,.12994798,.21473297,.00057410332,.00088334177,.61161673,4.7155867,2.0420544,28.884104,.58200002,.57700002,.78554386,-.073083237,1,nick,-.021808626,.0022301862
405,1,-.0046238401,-.037218429,.97144407,.72016698,-.0041448027,-.036520481,.96984875,.71910405,.69999999,90,21,0,0,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,15,.0031263214,.0010960491,.13332224,.093493775,.00042272676,.00025598385,2.3449361,1.1723231,,,.94999999,.95099998,.70071357,.00071361061,1,nick,-.0013676906,.0041053263
410,1,-.0063183089,-.01327244,.96129823,.72831756,-.0041448027,-.036520481,.96984875,.71910405,.69999999,90,21,1,0,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,15,.006449502,-.056013528,.13332224,.093493775,.00044776901,.0018799771,4.8375287,59.911507,5.9239779,634.41235,.921,.066,.71842963,.01842962,1,nick,-.27657625,.026789686
415,1,-.0045426833,-.03863069,.97190428,.72609431,-.0041448027,-.036520481,.96984875,.71910405,.69999999,90,21,2,0,PH_sex_other,Gompertz,Approach c- Splines,2000,1000,1000,15,.002820686,.0077296579,.13332224,.093493775,.00042121197,.00034706033,2.1156905,8.2675648,-.35834321,35.578987,.94499999,.90399998,.70567834,.0056783375,1,nick,.0041495422,.0024768359
420,1,-.004729934,-.037399445,.97097617,.71966469,-.0041448027,-.036520481,.96984875,.71910405,.69999999,90,21,3,0,PH_sex_other,Gompertz,Approach d- Splines/Int,2000,809,1000,15,.0033138371,.0012941845,.13332224,.093493775,.00047018813,.0004883316,2.4855847,1.3842467,.042873472,71.583885,.76099998,.77600002,.69997746,-.000022553801,1,nick,-.00084338785,.004484023
425,1,-.0057906946,-.01504825,.96315402,.89229226,-.00094093994,-.01768643,.99315518,.86396545,.85862708,90,22,0,0,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,931,931,15,-.0012182661,.0060847909,.13652611,.11232782,.00043840648,.00031830839,.89233196,5.4169936,,,.89700001,.83899999,.88822913,.029602032,1,nick,.0091142319,-.0019720127
430,1,-.0067004366,-.0065609696,.95852339,.87381148,-.00094093994,-.01768643,.99315518,.86396545,.85862708,90,22,1,0,Non_PH_sex_other,Gompertz,Approach b- Linear,2000,1000,931,15,.0029005317,-.067559235,.13652611,.11232782,.00045957832,.0023758954,2.1245255,60.144703,8.6444979,673.57849,.93699998,.068000004,.854482,-.0041450807,1,nick,-.31509137,.026348816
435,1,-.0054553263,-.023106363,.96541619,.85203028,-.00094093994,-.01768643,.99315518,.86396545,.85862708,90,22,2,0,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,931,15,-.0014038511,.0082617877,.13652611,.11232782,.00042128548,.00045541179,1.0282657,7.3550682,-.40794653,48.279575,.96399999,.93099999,.83141702,-.027210075,1,nick,.0044313851,-.0024148109
440,1,-.0058327396,-.017948721,.96318257,.87856847,-.00094093994,-.01768643,.99315518,.86396545,.85862708,90,22,3,0,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,771,931,15,-.00058395352,.0026269406,.13652611,.11232782,.0004902028,.00061696401,.42772299,2.3386374,1.7539206,76.386002,.74000001,.74199998,.85797286,-.00065421558,1,nick,.00029707441,-.00028812274
445,1,-.0041182311,-.036886636,.97412568,.7209186,-.0041448027,-.036520481,.96984875,.71910405,.69999999,90,23,0,1,PH_sex_other,Gompertz,Approach a- Attained,2000,1000,1000,15,.0032564364,.00088901602,.13332224,.093493775,.00044507932,.00026709883,2.4425306,.95088255,,,.93800002,.94999999,.70194328,.0019432689,1,nick,-.0017449362,.0042522028
450,1,-.0058528776,-.012419377,.96361536,.72628224,-.0041448027,-.036520481,.96984875,.71910405,.69999999,90,23,1,1,PH_sex_other,Gompertz,Approach b- Linear,2000,1000,1000,15,.0067474931,-.058863007,.13332224,.093493775,.00046526565,.0016536112,5.0610409,62.959278,4.5354409,519.10089,.91000003,.064999998,.71728611,.017286142,1,nick,-.28138936,.027537137
455,1,-.0040470618,-.038339537,.97456121,.72643161,-.0041448027,-.036520481,.96984875,.71910405,.69999999,90,23,2,1,PH_sex_other,Gompertz,Approach c- Splines,2000,1000,1000,15,.0029628407,.0075600957,.13332224,.093493775,.00044377177,.00037296649,2.2223153,8.0862026,-.29378423,39.636135,.94300002,.889,.70646983,.0064698462,1,nick,.0037560817,.0026098094
460,1,-.0040798755,-.036840495,.97442335,.72112942,-.0041448027,-.036520481,.96984875,.71910405,.69999999,90,23,3,1,PH_sex_other,Gompertz,Approach d- Splines/Int,2000,818,1000,15,.0034706488,.0010972867,.13332224,.093493775,.00048622693,.0004979053,2.6032033,1.1736468,-1.1951566,68.597603,.76899999,.77700001,.70207852,.0020785404,1,nick,-.00072438834,.0045546764
465,1,-.0054041459,-.014160388,.96480942,.89728343,-.00094093994,-.01768643,.99315518,.86396545,.85862708,90,24,0,1,Non_PH_sex_other,Gompertz,Approach a- Attained,2000,967,967,15,-.0015358814,.0060650264,.13652611,.11232782,.00045547858,.0003231127,1.1249727,5.3993979,,,.91900003,.87599999,.8937012,.035074126,1,nick,.0093080075,-.0025349804
470,1,-.0062444028,-.0062581678,.96064615,.85766089,-.00094093994,-.01768643,.99315518,.86396545,.85862708,90,24,1,1,Non_PH_sex_other,Gompertz,Approach b- Linear,2000,1000,967,15,.0030615148,-.071730189,.13652611,.11232782,.00047844785,.002075084,2.2424393,63.857899,6.8202057,553.08307,.935,.064999998,.84523118,-.013395885,1,nick,-.32088664,.026925331
475,1,-.0051054242,-.020600865,.96683139,.86486483,-.00094093994,-.01768643,.99315518,.86396545,.85862708,90,24,2,1,Non_PH_sex_other,Gompertz,Approach c- Splines,2000,1000,967,15,-.0014772768,.0082702581,.13652611,.11232782,.0004493364,.00051192922,1.0820472,7.3626089,.32066178,61.117481,.949,.91500002,.84671152,-.011915545,1,nick,.0026951642,-.0025726822
480,1,-.0052328911,-.017290808,.96604174,.87996572,-.00094093994,-.01768643,.99315518,.86396545,.85862708,90,24,3,1,Non_PH_sex_other,Gompertz,Approach d- Splines/Int,2000,750,967,15,-.00126151,.00227694,.13652611,.11232782,.00051001715,.00066341594,.9240064,2.0270491,-1.3869907,80.821167,.71899998,.71200001,.85841143,-.00021565032,1,nick,-.00048495238,-.0011599339
